C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\block\BlockResult.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.block, BlockResult, 4
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\block\BorderArrangement.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.block, BorderArrangement, 3
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\block\CenterArrangement.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.block, CenterArrangement, 2
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\block\ColorBlock.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.block, ColorBlock, 3
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\block\ColumnArrangement.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.block, ColumnArrangement, 3
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\block\EmptyBlock.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.block, EmptyBlock, 3
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\block\EntityBlockParams.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.block, EntityBlockParams, 0
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\block\EntityBlockResult.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.block, EntityBlockResult, 0
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\block\FlowArrangement.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.block, FlowArrangement, 3
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\block\GridArrangement.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.block, GridArrangement, 3
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\block\LabelBlock.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.block, LabelBlock, 3
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\block\LengthConstraintType.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.block, LengthConstraintType, 0
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\jfreechart\src\main\java\org\jfree\chart\block\LineBorder.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.jfreechart.src.main.java.org.jfree.chart.block, LineBorder, 3
